Date,XLK,XLF,XLE,XLY,XLV,XLP,XLI,XLB,XLRE,XLU,XLC
2016-11-11,21.17129135131836,18.251121520996094,23.59778594970703,36.20513916015625,60.367408752441406,39.371337890625,51.953704833984375,19.98097038269043,21.453977584838867,17.14226531982422,46.472137451171875
2016-11-14,20.849607467651367,18.697509765625,23.73029327392578,36.209686279296875,60.17900085449219,39.30121994018555,52.17497253417969,20.026611328125,21.874792098999023,17.131092071533203,46.472137451171875
2016-11-15,21.144092559814453,18.6806640625,24.399560928344727,36.3504753112793,60.35028839111328,39.542724609375,52.370704650878906,20.10960578918457,21.72968101501465,17.406673431396484,46.472137451171875
2016-11-16,21.33891487121582,18.41114616394043,24.229692459106445,36.55031204223633,60.09335708618164,39.550506591796875,52.07284164428711,20.072254180908203,21.715167999267578,17.287500381469727,46.472137451171875
2016-11-17,21.47483253479004,18.663822174072266,24.066621780395508,36.99082565307617,60.333152770996094,39.48038864135742,52.18347930908203,20.080554962158203,21.512020111083984,17.29122543334961,46.472137451171875
2016-11-18,21.456707000732422,18.663822174072266,24.165143966674805,36.87730026245117,59.690860748291016,39.340179443359375,52.166465759277344,20.051504135131836,21.555553436279297,17.239089965820312,46.472137451171875
2016-11-21,21.67417335510254,18.7311954498291,24.739295959472656,37.11799240112305,59.904945373535156,39.605037689208984,52.447296142578125,20.288040161132812,21.497514724731445,17.42157554626465,46.472137451171875
2016-11-22,21.74213409423828,18.73961639404297,24.7257080078125,37.55851364135742,59.039981842041016,39.807579040527344,52.68557357788086,20.41253662109375,21.867528915405273,17.48861312866211,46.472137451171875
2016-11-23,21.656049728393555,18.849105834960938,24.827621459960938,37.594844818115234,59.27121353149414,39.58946228027344,53.0770263671875,20.503828048706055,21.715167999267578,17.31357765197754,46.472137451171875
2016-11-25,21.74666404724121,18.874372482299805,24.705320358276367,37.685691833496094,59.502437591552734,39.90105438232422,53.36637496948242,20.56607437133789,21.80948829650879,17.56308937072754,46.472137451171875
2016-11-28,21.764780044555664,18.655397415161133,24.36219024658203,37.385948181152344,59.05710983276367,39.986759185791016,53.00044250488281,20.483078002929688,21.889301300048828,17.90198516845703,46.472137451171875
2016-11-29,21.77837562561035,18.705928802490234,24.06322479248047,37.485862731933594,59.44248580932617,40.04128646850586,53.04300308227539,20.503828048706055,22.04166030883789,17.976472854614258,46.472137451171875
2016-11-30,21.520130157470703,18.958599090576172,25.28626823425293,37.1724967956543,58.87727355957031,39.40250015258789,53.11107635498047,20.723770141601562,21.77321434020996,17.4103946685791,46.472137451171875
2016-12-01,21.076141357421875,19.287063598632812,25.347410202026367,37.1906623840332,58.44908905029297,39.14541244506836,53.45997619628906,20.73206329345703,21.439470291137695,17.27260971069336,46.472137451171875
2016-12-02,21.153156280517578,19.07651710510254,25.42215919494629,36.98628616333008,58.58610534667969,39.39469528198242,53.45148849487305,20.740367889404297,21.642620086669922,17.429025650024414,46.472137451171875
2016-12-05,21.357032775878906,19.303918838500977,25.646377563476562,37.39048385620117,58.48332595825195,39.44145202636719,53.40892028808594,20.902198791503906,21.816743850708008,17.45136833190918,46.472137451171875
